CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
40;FALSE;174;6;0;12;NA;1.96;1.93;0.23
41;FALSE;124;1;2;NA;NA;1.33;0.05;0
42;FALSE;25;4;1;NA;NA;0.08;1.3;0.45
43;FALSE;100;5;2;NA;6;0.4;2.24;0.34
44;FALSE;199;2;1;NA;NA;1.65;0.99;0.79
45;FALSE;149;4;2;NA;NA;2.27;1.62;0.57
46;FALSE;50;0;0;NA;NA;1.02;0.37;0.12
47;FALSE;93;2;0;NA;NA;2.19;1.85;0.82
48;FALSE;193;6;1;10;NA;0.94;0.6;0.37
49;FALSE;143;0;0;NA;NA;0.32;2.47;0.14
50;FALSE;44;4;2;NA;NA;1.57;1.22;0.59
51;FALSE;68;6;1;20;NA;1.25;0.29;0.26
52;FALSE;168;3;2;NA;NA;0;1.54;0.71
53;FALSE;118;5;0;NA;5;0.63;0.91;0.48
54;FALSE;19;1;2;NA;NA;1.88;2.16;0.03
55;FALSE;31;2;0;NA;NA;1.41;1.69;0.88
56;FALSE;81;4;1;NA;NA;2.04;1.07;0.65
57;FALSE;180;1;0;NA;NA;0.79;2.32;0.2
58;FALSE;106;2;1;NA;NA;1.1;1.38;0.76
59;FALSE;6;5;0;NA;4;2.35;0.13;0.31
60;FALSE;155;3;1;NA;NA;0.47;0.76;0.54
61;FALSE;56;0;2;NA;NA;1.72;2.01;0.09
62;FALSE;98;3;1;NA;NA;1.23;2.14;0.4
63;TRUE;148;1;0;NA;NA;1.86;1.52;0.63
64;FALSE;48;5;2;NA;4;0.61;0.27;0.18
65;FALSE;123;4;1;NA;NA;2.17;0.58;0.07
66;FALSE;189;5;0;NA;7;0.99;2.4;0.65
67;FALSE;147;1;0;NA;NA;1.23;1.64;0.86
68;FALSE;180;4;2;NA;NA;1.3;2.04;0.61
69;FALSE;194;1;0;NA;NA;1.79;2;0.79
70;FALSE;163;1;0;NA;NA;2.09;2.48;0.72
71;FALSE;84;5;0;NA;7;2.09;1.18;0.63
72;FALSE;79;2;0;NA;NA;2.11;0.64;0.76
73;FALSE;103;5;2;NA;9;1.69;2.38;0.66
74;FALSE;180;1;2;NA;NA;1.42;1.45;0.28
75;FALSE;141;2;1;NA;NA;2.42;1.95;0.61
76;FALSE;197;3;0;NA;NA;1.16;2.12;0.78
77;FALSE;135;0;2;NA;NA;2.19;1.54;0.54
78;FALSE;141;5;0;NA;7;2.01;1.85;0.82
79;FALSE;88;0;0;NA;NA;2.01;1.12;0.46
80;FALSE;172;4;0;NA;NA;0.42;1.51;0.63
81;FALSE;199;4;0;NA;NA;1.04;2.26;0.4
82;TRUE;84;4;0;NA;NA;0.54;1.7;0.58
83;FALSE;152;2;0;NA;NA;0.94;2.4;0.72
84;FALSE;196;0;0;NA;NA;0.81;1.43;0.18
85;FALSE;90;5;1;NA;9;1.29;1.89;0.63
86;FALSE;162;3;0;NA;NA;2.35;2.06;0.79
87;FALSE;146;2;2;NA;NA;1.98;1.51;0.73
88;FALSE;163;2;0;NA;NA;2.06;1.46;0.57
89;FALSE;168;4;0;NA;NA;1.57;1.69;0.74
90;FALSE;174;4;2;NA;NA;2.17;1.16;0.74
91;FALSE;114;6;1;15;NA;1.26;0.8;0.59
92;FALSE;114;3;0;NA;NA;0.41;2.43;0.48
93;FALSE;119;1;1;NA;NA;1.34;2.24;0.6
94;FALSE;134;5;0;NA;9;1.39;1.51;0.65
95;FALSE;32;3;0;NA;NA;0.94;2.06;0.49
96;FALSE;103;2;2;NA;NA;1.32;0.74;0.09
97;FALSE;148;6;1;14;NA;0.04;2.18;0.82
98;FALSE;21;1;2;NA;NA;1.46;2.18;0.44
99;TRUE;55;4;0;NA;NA;2.48;1.45;0.73
100;FALSE;122;3;0;NA;NA;0.79;1.47;0.19
101;FALSE;126;0;0;NA;NA;2.25;1.78;0.68
102;FALSE;94;5;1;NA;9;0.92;1.28;0.72
103;FALSE;21;3;1;NA;NA;1.47;2.27;0.78
104;FALSE;189;2;1;NA;NA;2.44;2.28;0.56
105;FALSE;196;5;1;NA;2;1.41;1.33;0.6
106;FALSE;133;5;2;NA;4;0.58;2.16;0.34
107;FALSE;61;0;1;NA;NA;0.57;2.2;0.64
108;FALSE;85;2;1;NA;NA;1.49;2.15;0.44
109;FALSE;112;4;1;NA;NA;2.45;2.33;0.66
110;FALSE;165;1;0;NA;NA;0.7;1.76;0.65
111;FALSE;105;2;1;NA;NA;2.43;1.12;0.51
112;FALSE;151;2;2;NA;NA;1.06;0.81;0.65
113;FALSE;172;4;0;NA;NA;0.1;1.45;0.52
114;FALSE;198;0;0;NA;NA;2.44;2.42;0.89
115;FALSE;96;0;1;NA;NA;0.79;2;0.83
116;FALSE;80;3;0;NA;NA;0.73;2.14;0.17
117;FALSE;142;2;2;NA;NA;2.31;1.7;0.32
118;FALSE;154;2;1;NA;NA;0.81;0.73;0.89
119;FALSE;9;5;0;NA;8;2.13;0.81;0.65
120;FALSE;147;0;1;NA;NA;1.81;2.02;0.67
121;FALSE;199;5;0;NA;9;0.61;2.15;0.86
122;TRUE;104;4;0;NA;NA;1.11;2.47;0.73
123;FALSE;186;6;1;9;NA;0.84;1.81;0.26
124;FALSE;129;5;0;NA;7;1.69;1;0.52
125;FALSE;188;5;0;NA;8;1.43;2.41;0.7
126;FALSE;122;4;1;NA;NA;0.56;2.2;0.67
127;FALSE;103;4;0;NA;NA;1.72;2.05;0.71
128;FALSE;189;4;0;NA;NA;1.83;1.93;0.56
129;FALSE;61;4;0;NA;NA;2.21;1.18;0.53
130;FALSE;178;4;2;NA;NA;1.01;1.8;0.67
131;FALSE;87;5;1;NA;7;2.03;2.25;0.78
132;FALSE;99;6;0;15;NA;1.62;2.33;0.41
133;FALSE;198;4;1;NA;NA;1.15;1.92;0.59
134;FALSE;75;4;0;NA;NA;2.42;1.2;0.49
135;FALSE;199;4;0;NA;NA;1.13;2.46;0.76
136;FALSE;55;6;0;14;NA;0.93;2.45;0.65
137;FALSE;82;4;0;NA;NA;1.03;1.94;0.64
138;FALSE;53;4;1;NA;NA;1.91;0.72;0.83
139;FALSE;140;3;1;NA;NA;2.25;1.45;0.64
140;FALSE;26;4;0;NA;NA;0.55;2.19;0.45
141;FALSE;127;6;0;17;NA;1.95;2.16;0.77
142;FALSE;180;0;0;NA;NA;1.26;2.49;0.56
143;FALSE;113;4;1;NA;NA;1.85;2.38;0.58
144;TRUE;138;4;0;NA;NA;0.48;2.45;0.57
145;FALSE;119;3;0;NA;NA;1.32;2.09;0.7
146;FALSE;90;5;0;NA;3;0.42;1.76;0.32
147;FALSE;108;1;2;NA;NA;0.48;1.06;0.61
148;FALSE;52;5;1;NA;4;0.56;1.52;0.48
149;FALSE;107;1;0;NA;NA;1.63;2.33;0.78
150;FALSE;38;3;1;NA;NA;1.15;2.23;0.52
151;FALSE;142;4;0;NA;NA;1.02;1.49;0.71
152;FALSE;92;0;0;NA;NA;1.56;1.94;0.46
153;FALSE;82;1;0;NA;NA;1.02;1.07;0.62
154;FALSE;186;6;0;7;NA;0.31;1.14;0.48
155;FALSE;70;5;0;NA;6;2.16;1.65;0.63
156;FALSE;123;2;0;NA;NA;1.22;1.92;0.6
157;FALSE;70;3;2;NA;NA;1.34;1.95;0.59
158;FALSE;98;4;0;NA;NA;0.56;0.79;0.45
159;FALSE;59;3;2;NA;NA;1.73;1.59;0.77
160;FALSE;63;4;0;NA;NA;0.71;1.22;0.55
161;FALSE;49;4;0;NA;NA;0.61;1.7;0.88
162;FALSE;68;1;2;NA;NA;2.32;1.74;0.76
163;FALSE;52;4;2;NA;NA;1.8;2.27;0.61
164;FALSE;16;3;0;NA;NA;0.52;1.73;0.67
165;FALSE;66;4;2;NA;NA;1.5;1.68;0.73
166;FALSE;193;4;1;NA;NA;1.49;1.97;0.8
167;FALSE;195;0;0;NA;NA;2.1;2.47;0.77
168;FALSE;183;6;1;9;NA;1.36;2.43;0.69
169;TRUE;103;4;0;NA;NA;0.5;1.51;0.57
170;TRUE;115;4;0;NA;NA;1.52;2.21;0.69
171;FALSE;140;4;2;NA;NA;2.18;2.46;0.64
172;TRUE;102;4;0;NA;NA;0.84;2.36;0.7
173;FALSE;107;6;0;17;NA;1.16;1.87;0.89
174;FALSE;87;3;0;NA;NA;0.63;1.57;0.59
175;FALSE;69;2;0;NA;NA;1.73;0.95;0.61
176;FALSE;65;0;1;NA;NA;1.73;2.12;0.65
177;FALSE;90;4;1;NA;NA;1.16;1.79;0.59
178;FALSE;139;4;0;NA;NA;1.59;1.8;0.79
179;FALSE;183;4;1;NA;NA;1.08;2.03;0.74
180;FALSE;96;1;0;NA;NA;0.62;1.42;0.45
181;FALSE;103;4;0;NA;NA;1.47;2.41;0.83
182;FALSE;190;4;0;NA;NA;1.21;2.24;0.57
183;FALSE;40;5;0;NA;3;1.95;1.71;0.71
184;FALSE;98;3;2;NA;NA;2.26;1.17;0.52
185;FALSE;196;0;0;NA;NA;1.4;2.39;0.88
186;FALSE;67;4;0;NA;NA;1.11;2.39;0.81
187;FALSE;129;4;0;NA;NA;0.77;1.54;0.72
188;FALSE;174;4;0;NA;NA;0.43;2.46;0.61
189;FALSE;133;2;2;NA;NA;1.99;2.04;0.81
190;FALSE;104;4;1;NA;NA;1.54;2.01;0.58
191;TRUE;77;4;0;NA;NA;1.73;2.12;0.68
192;FALSE;125;4;0;NA;NA;1.06;2.42;0.66
193;FALSE;134;4;0;NA;NA;1.9;2.21;0.83
194;FALSE;155;4;0;NA;NA;0.04;2.11;0.52
195;FALSE;142;4;0;NA;NA;0.1;2.27;0.57
196;FALSE;158;4;0;NA;NA;0.45;2.47;0.59
197;FALSE;105;4;0;NA;NA;1.39;1.92;0.85
198;FALSE;90;4;0;NA;NA;1.14;2.39;0.68
199;FALSE;121;4;0;NA;NA;0.98;1.66;0.76
200;FALSE;120;4;0;NA;NA;0.26;2.41;0.59
201;FALSE;144;4;0;NA;NA;0.82;2.18;0.64
202;FALSE;112;4;0;NA;NA;0.46;1.36;0.64
203;TRUE;132;4;0;NA;NA;0.61;2.19;0.57
204;FALSE;148;4;1;NA;NA;0.21;1.93;0.62
205;FALSE;78;4;0;NA;NA;1.2;2.08;0.85
206;FALSE;105;4;1;NA;NA;1.16;2.36;0.75
207;FALSE;114;4;0;NA;NA;0.67;2.29;0.71
208;FALSE;144;4;0;NA;NA;1.66;2.18;0.69
209;FALSE;155;1;0;NA;NA;0.53;2.34;0.53
210;FALSE;125;4;0;NA;NA;1.46;2.21;0.71
211;FALSE;130;4;2;NA;NA;1.55;1.91;0.69
212;TRUE;124;4;0;NA;NA;1.82;2.15;0.6
213;FALSE;102;4;0;NA;NA;1.08;2.5;0.72
214;FALSE;92;4;0;NA;NA;1.4;2.03;0.73
215;TRUE;119;4;0;NA;NA;1.73;2.38;0.64
216;FALSE;105;4;0;NA;NA;1.22;2.5;0.76
217;FALSE;133;4;0;NA;NA;0.59;2.23;0.65
218;FALSE;122;4;0;NA;NA;1.53;2.11;0.6
219;FALSE;93;4;2;NA;NA;1.38;1.92;0.62
220;FALSE;152;4;0;NA;NA;0.35;2.36;0.4
221;FALSE;72;0;0;NA;NA;1.12;2.25;0.73
222;FALSE;129;4;1;NA;NA;2.13;1.93;0.58
223;FALSE;138;4;0;NA;NA;1.36;2.39;0.77
224;FALSE;111;4;0;NA;NA;1.81;1.98;0.54
225;FALSE;139;4;0;NA;NA;0.91;2.38;0.79
226;FALSE;141;4;0;NA;NA;0.32;2.4;0.64
227;FALSE;98;4;0;NA;NA;1.53;2.41;0.71
228;FALSE;129;3;0;NA;NA;0.51;2.35;0.56
229;FALSE;125;6;0;11;NA;1.87;1.95;0.72
230;FALSE;143;4;0;NA;NA;0.57;2.14;0.58
231;FALSE;108;4;0;NA;NA;1.7;2.03;0.79
232;FALSE;116;4;0;NA;NA;0.75;2.14;0.6
233;TRUE;147;4;0;NA;NA;0.94;2.26;0.52
234;FALSE;164;4;0;NA;NA;0.71;2.17;0.57
235;FALSE;171;4;0;NA;NA;0.53;2.48;0.6
236;FALSE;114;1;0;NA;NA;0.8;2.17;0.58
237;FALSE;106;4;0;NA;NA;1.41;2.33;0.73
238;FALSE;120;4;0;NA;NA;0.87;1.39;0.55
239;FALSE;96;4;0;NA;NA;1.51;1.78;0.71
240;FALSE;87;4;0;NA;NA;0.61;1.75;0.8
241;FALSE;89;4;2;NA;NA;0.78;2.02;0.69
242;FALSE;155;4;0;NA;NA;1.09;2.02;0.66
243;FALSE;102;4;0;NA;NA;1.42;2.06;0.68
244;FALSE;82;4;0;NA;NA;1.64;1.78;0.69
245;FALSE;70;4;0;NA;NA;1.3;2.15;0.65
246;FALSE;127;4;0;NA;NA;1.51;2.41;0.65
247;FALSE;100;4;0;NA;NA;1.62;2.06;0.57
248;TRUE;131;4;0;NA;NA;1.95;2.44;0.57
249;FALSE;131;4;0;NA;NA;0.7;2.29;0.64
250;FALSE;108;4;0;NA;NA;0.4;2.32;0.57
251;FALSE;133;4;0;NA;NA;0.55;2.11;0.54
252;FALSE;132;4;0;NA;NA;0.69;2.16;0.62
253;FALSE;129;4;0;NA;NA;1.66;2.14;0.58
254;FALSE;115;4;0;NA;NA;1.53;2.45;0.64
255;FALSE;129;4;0;NA;NA;0.71;1.83;0.59
256;FALSE;132;1;0;NA;NA;0.6;2.41;0.59
257;FALSE;90;4;0;NA;NA;1.53;2.16;0.74
258;FALSE;156;4;0;NA;NA;0.51;2.28;0.55
259;FALSE;132;4;0;NA;NA;2.11;2.33;0.56
260;TRUE;119;4;0;NA;NA;1.8;2.32;0.56
261;FALSE;102;4;0;NA;NA;1.75;2.39;0.68
262;FALSE;121;4;0;NA;NA;0.12;2.19;0.52
263;FALSE;117;4;0;NA;NA;0.31;2.19;0.58
264;FALSE;113;4;0;NA;NA;1.94;1.84;0.55
265;FALSE;139;4;0;NA;NA;0.48;2.28;0.65
266;FALSE;125;4;0;NA;NA;1.74;2.36;0.74
267;FALSE;111;4;0;NA;NA;1.72;2.29;0.56
268;FALSE;160;4;0;NA;NA;0.62;2.12;0.55
269;FALSE;57;4;0;NA;NA;1.68;1.9;0.59
270;FALSE;142;4;0;NA;NA;1.75;2.11;0.51
271;FALSE;94;4;0;NA;NA;1.63;2.22;0.69
272;FALSE;142;2;0;NA;NA;1.83;1.94;0.61
273;FALSE;117;4;0;NA;NA;0.48;2.24;0.59
274;TRUE;139;4;0;NA;NA;1.02;2.27;0.45
275;FALSE;131;4;0;NA;NA;1.79;1.96;0.6
276;FALSE;102;4;0;NA;NA;1.66;2.26;0.56
277;FALSE;118;3;0;NA;NA;1.98;2.41;0.64
278;FALSE;118;4;0;NA;NA;1.72;2.22;0.66
279;FALSE;133;4;0;NA;NA;0.93;2.17;0.59
280;FALSE;55;4;0;NA;NA;1.99;2.23;0.64
281;FALSE;120;4;0;NA;NA;1.86;2.3;0.52
282;FALSE;111;4;0;NA;NA;0.73;2.32;0.6
283;FALSE;116;4;0;NA;NA;1.85;2.45;0.74
284;FALSE;127;4;0;NA;NA;0.66;2.01;0.61
285;TRUE;151;4;0;NA;NA;1.32;2.4;0.49
286;FALSE;139;4;0;NA;NA;1.9;2.36;0.67
287;FALSE;97;4;0;NA;NA;1.87;2.36;0.63
288;FALSE;115;4;0;NA;NA;1.99;1.97;0.48
289;FALSE;139;4;0;NA;NA;0.5;1.89;0.55
290;FALSE;127;4;1;NA;NA;0.67;1.98;0.6
291;FALSE;128;4;0;NA;NA;0.95;2.02;0.42
292;FALSE;116;4;0;NA;NA;0.49;2.01;0.57
293;FALSE;127;4;0;NA;NA;1.86;2.3;0.59
294;FALSE;122;4;0;NA;NA;1.77;2.09;0.59
295;FALSE;122;4;0;NA;NA;1.53;2.35;0.6
296;FALSE;118;4;0;NA;NA;1.73;2.29;0.57
297;FALSE;122;4;0;NA;NA;1.86;2.29;0.62
298;FALSE;145;4;0;NA;NA;0.65;2.14;0.62
299;FALSE;132;4;0;NA;NA;1.89;2.27;0.74
300;TRUE;124;4;0;NA;NA;1.78;2.41;0.63
301;FALSE;120;4;2;NA;NA;1.82;2.28;0.66
302;FALSE;125;0;0;NA;NA;0.73;2.01;0.52
303;FALSE;130;4;0;NA;NA;1.71;2.21;0.71
304;FALSE;110;4;0;NA;NA;1.06;2.46;0.49
305;FALSE;129;4;0;NA;NA;1.51;2.45;0.57
306;FALSE;127;4;0;NA;NA;1.91;2.49;0.55
307;FALSE;142;4;0;NA;NA;1.06;2.32;0.45
308;FALSE;140;4;0;NA;NA;0.97;2.34;0.47
309;FALSE;147;4;0;NA;NA;1.09;2.16;0.37
310;FALSE;138;4;0;NA;NA;2.09;2.45;0.57
311;FALSE;129;4;0;NA;NA;1.83;2.47;0.56
312;FALSE;129;4;0;NA;NA;1.92;2.36;0.58
313;FALSE;130;4;0;NA;NA;2;2.48;0.56
314;FALSE;142;4;0;NA;NA;1.07;2.21;0.47
315;FALSE;123;4;1;NA;NA;2.12;2.28;0.58
316;FALSE;142;4;0;NA;NA;0.97;2.28;0.49
317;FALSE;139;4;0;NA;NA;0.98;2.22;0.42
318;FALSE;137;4;0;NA;NA;1.99;2.41;0.5
319;FALSE;122;4;0;NA;NA;2.02;2.36;0.64
320;FALSE;119;4;0;NA;NA;1.92;2.38;0.52
321;FALSE;152;4;0;NA;NA;1.5;2.42;0.5
322;FALSE;133;4;0;NA;NA;1.02;2.39;0.44
323;FALSE;137;4;0;NA;NA;1.92;2.4;0.63
324;FALSE;143;4;0;NA;NA;0.92;2.2;0.49
325;FALSE;133;4;0;NA;NA;1.88;2.5;0.62
326;FALSE;118;4;0;NA;NA;1.93;2.27;0.59
327;FALSE;121;4;0;NA;NA;1.82;2.43;0.57
328;FALSE;128;4;0;NA;NA;1.75;2.34;0.53
329;FALSE;126;4;0;NA;NA;1.94;2.26;0.56
330;FALSE;109;4;0;NA;NA;1.76;2.13;0.55
331;FALSE;123;4;0;NA;NA;0.95;2.21;0.5
332;FALSE;118;4;0;NA;NA;1.65;2.3;0.5
333;FALSE;151;4;0;NA;NA;0.87;2.32;0.45
334;FALSE;133;4;0;NA;NA;0.94;2.22;0.4
335;FALSE;137;4;0;NA;NA;0.88;2.35;0.46
336;FALSE;144;4;0;NA;NA;1.19;2.23;0.43
337;FALSE;134;4;0;NA;NA;2.01;2.42;0.53
338;FALSE;136;4;0;NA;NA;0.93;2.32;0.49
339;FALSE;122;4;0;NA;NA;1.85;2.5;0.65
340;FALSE;119;4;0;NA;NA;1.93;2.46;0.58
341;FALSE;131;4;0;NA;NA;1.85;2.45;0.57
342;FALSE;134;4;0;NA;NA;1.93;2.22;0.57
343;FALSE;124;4;0;NA;NA;0.93;2.35;0.41
344;FALSE;132;4;0;NA;NA;1.13;2.08;0.49
345;FALSE;154;4;0;NA;NA;1.46;2.32;0.46
346;FALSE;134;4;0;NA;NA;1.79;2.36;0.65
347;FALSE;153;4;0;NA;NA;1.36;2.28;0.43
348;FALSE;141;4;0;NA;NA;1.07;2.35;0.42
349;FALSE;140;4;0;NA;NA;0.94;2.26;0.41
350;FALSE;147;4;0;NA;NA;1.04;2.28;0.41
351;FALSE;133;4;0;NA;NA;1.07;2.22;0.46
352;FALSE;123;4;0;NA;NA;1.93;2.34;0.6
353;FALSE;142;4;0;NA;NA;0.91;2.33;0.42
354;FALSE;124;4;0;NA;NA;1.67;2.33;0.67
355;FALSE;128;4;0;NA;NA;0.94;2.24;0.47
356;FALSE;124;4;0;NA;NA;1.74;2.32;0.57
357;FALSE;131;4;0;NA;NA;1.64;2.35;0.68
358;FALSE;152;4;0;NA;NA;0.98;2.32;0.48
359;FALSE;135;4;0;NA;NA;1.02;2.19;0.45
360;FALSE;138;4;0;NA;NA;1.88;2.35;0.53
361;FALSE;150;4;0;NA;NA;1.05;2.08;0.48
362;FALSE;148;4;0;NA;NA;1.87;2.41;0.54
363;FALSE;134;4;0;NA;NA;1;2.36;0.47
364;FALSE;145;4;0;NA;NA;0.99;2.29;0.5
365;FALSE;125;4;0;NA;NA;1.83;2.49;0.61
