CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
120;FALSE;FALSE;as;3;3.87;1.2;0.75;49;NA;NA;NA;45;1
121;FALSE;FALSE;acs;1;4.66;1.91;0.2;8;0.28;NA;NA;48;0
122;FALSE;FALSE;ras;3;4.85;8.42;0.06;38;NA;57;NA;10;0
123;FALSE;FALSE;mmas;3;4.88;6.73;0.87;5;NA;NA;NA;33;0
124;FALSE;FALSE;mmas;3;4.48;8.21;0.94;28;NA;NA;NA;23;0
125;FALSE;FALSE;acs;0;1.27;9.96;0.06;59;0.66;NA;NA;NA;NA
126;FALSE;FALSE;eas;3;2.9;9.62;0.76;40;NA;NA;474;13;1
127;FALSE;FALSE;acs;0;1.12;9.92;0.55;34;0.09;NA;NA;NA;NA
128;FALSE;FALSE;ras;0;2.23;7.92;0.69;15;NA;68;NA;NA;NA
129;FALSE;FALSE;as;2;3.78;6;0.36;9;NA;NA;NA;11;1
130;FALSE;FALSE;as;3;1.53;5.75;0.17;76;NA;NA;NA;22;1
131;FALSE;FALSE;eas;0;4.55;7.46;0.47;77;NA;NA;501;NA;NA
132;FALSE;FALSE;eas;3;4.07;5.05;0.85;21;NA;NA;493;38;0
133;FALSE;FALSE;as;3;4.98;9.96;0.28;43;NA;NA;NA;42;0
134;FALSE;FALSE;eas;2;2.15;2.28;0.37;21;NA;NA;397;29;1
135;FALSE;FALSE;as;1;4.49;8.76;0.84;45;NA;NA;NA;24;1
136;FALSE;FALSE;acs;2;3.7;9.35;0.47;31;0.44;NA;NA;33;0
137;FALSE;FALSE;mmas;3;4.53;7.89;0.97;96;NA;NA;NA;21;1
138;FALSE;FALSE;as;3;3.97;7.2;0.62;33;NA;NA;NA;20;0
139;FALSE;FALSE;acs;1;2.56;4.9;0.57;10;0.7;NA;NA;46;1
140;FALSE;FALSE;ras;2;0.81;7.56;0.86;73;NA;88;NA;6;0
141;FALSE;FALSE;ras;1;3.94;5.79;0.86;38;NA;80;NA;13;1
142;FALSE;FALSE;acs;2;2.67;2.11;0.73;48;0.68;NA;NA;29;1
143;FALSE;FALSE;mmas;2;4.49;9.08;0.98;25;NA;NA;NA;13;1
144;FALSE;FALSE;mmas;0;2.38;8.39;0.7;34;NA;NA;NA;NA;NA
145;FALSE;FALSE;acs;3;3.04;8.54;0.34;19;0.84;NA;NA;48;0
146;FALSE;FALSE;acs;1;3.05;6.26;0.88;39;0.68;NA;NA;23;0
147;FALSE;FALSE;mmas;3;1.67;0.1;0.46;45;NA;NA;NA;34;1
148;FALSE;FALSE;acs;3;4.32;5.62;0.96;51;0.69;NA;NA;34;0
149;FALSE;FALSE;ras;3;2.37;9.36;0.53;23;NA;4;NA;30;1
150;FALSE;FALSE;acs;1;2.51;7.37;0.84;6;0.87;NA;NA;29;0
151;FALSE;FALSE;mmas;1;2.89;8.01;0.72;47;NA;NA;NA;44;1
152;FALSE;FALSE;as;2;1.37;7.62;0.75;43;NA;NA;NA;11;1
153;FALSE;FALSE;acs;0;3.8;9.67;0.56;9;0.54;NA;NA;NA;NA
154;FALSE;FALSE;mmas;3;0.85;2.85;0.67;16;NA;NA;NA;39;0
155;FALSE;FALSE;mmas;0;3.1;7.59;0.71;25;NA;NA;NA;NA;NA
156;FALSE;FALSE;eas;2;4.26;7.56;0.6;33;NA;NA;628;22;0
157;FALSE;FALSE;acs;3;2.72;4.42;0.74;11;0.98;NA;NA;41;0
158;FALSE;FALSE;acs;1;3.75;4;0.55;91;0.71;NA;NA;23;1
159;FALSE;FALSE;mmas;0;3.18;8.01;0.29;10;NA;NA;NA;NA;NA
160;FALSE;FALSE;eas;1;1.98;2.71;0.09;89;NA;NA;730;24;1
161;FALSE;FALSE;as;3;2.82;8.45;0.32;27;NA;NA;NA;20;0
162;FALSE;FALSE;mmas;3;2.55;7.54;0.52;14;NA;NA;NA;42;1
163;FALSE;FALSE;mmas;0;1.71;8.56;0.99;13;NA;NA;NA;NA;NA
164;FALSE;FALSE;mmas;0;2.09;9.02;0.64;23;NA;NA;NA;NA;NA
165;FALSE;FALSE;eas;2;4.07;7.71;0.5;69;NA;NA;513;12;0
166;FALSE;FALSE;eas;3;4.22;5.8;0.48;66;NA;NA;557;36;1
167;FALSE;FALSE;mmas;1;1.77;0.23;0.79;48;NA;NA;NA;49;1
168;FALSE;FALSE;mmas;1;2.41;7.13;0.98;34;NA;NA;NA;42;1
169;FALSE;FALSE;acs;1;3.62;6.4;0.83;9;0.59;NA;NA;15;0
170;FALSE;FALSE;as;0;1.83;5.13;0.55;21;NA;NA;NA;NA;NA
171;FALSE;FALSE;as;2;4.3;7.94;0.47;86;NA;NA;NA;26;0
172;FALSE;FALSE;mmas;0;3;7.75;0.9;48;NA;NA;NA;NA;NA
173;FALSE;FALSE;eas;2;2.76;9.27;0.7;11;NA;NA;140;39;1
174;FALSE;FALSE;acs;2;2.02;8;0.49;40;0.44;NA;NA;39;0
175;FALSE;FALSE;mmas;2;3.47;8.04;0.11;16;NA;NA;NA;45;1
176;FALSE;FALSE;mmas;3;2.75;7.26;0.91;49;NA;NA;NA;42;1
177;FALSE;FALSE;ras;3;2.21;8.85;0.48;7;NA;12;NA;26;1
178;FALSE;FALSE;as;3;3.1;8.43;0.7;32;NA;NA;NA;47;0
179;FALSE;FALSE;ras;2;3.02;8.07;0.92;54;NA;88;NA;30;1
180;FALSE;FALSE;acs;3;1.31;9.98;0.78;50;0.48;NA;NA;24;0
181;FALSE;FALSE;acs;3;2.63;5.41;0.76;38;0.58;NA;NA;42;1
182;FALSE;FALSE;acs;3;4.23;7.96;0.83;31;0.5;NA;NA;30;1
183;FALSE;FALSE;mmas;3;2.48;1.48;0.43;7;NA;NA;NA;42;0
184;TRUE;FALSE;acs;3;4.21;7.74;0.4;58;0.45;NA;NA;25;1
185;FALSE;FALSE;acs;1;1.71;7.43;0.44;71;0.57;NA;NA;28;1
186;FALSE;FALSE;mmas;1;1.7;5.44;0.42;23;NA;NA;NA;38;0
187;FALSE;FALSE;acs;3;1.11;9.26;0.91;81;0.45;NA;NA;48;1
188;FALSE;FALSE;acs;0;4.49;7.47;1;57;0.71;NA;NA;NA;NA
189;FALSE;FALSE;as;3;1.54;7.7;0.62;59;NA;NA;NA;46;0
190;FALSE;FALSE;mmas;0;2.07;8.87;0.42;18;NA;NA;NA;NA;NA
191;FALSE;FALSE;mmas;3;1.6;6.94;0.81;68;NA;NA;NA;39;1
192;FALSE;FALSE;as;3;3.17;8.97;0.57;81;NA;NA;NA;43;1
193;FALSE;FALSE;mmas;2;0.89;8.14;0.06;15;NA;NA;NA;45;0
194;FALSE;FALSE;mmas;3;1.56;6.8;0.51;18;NA;NA;NA;40;1
195;FALSE;FALSE;acs;3;4.35;8;0.56;14;0.81;NA;NA;32;0
196;FALSE;FALSE;ras;3;4.17;7.16;0.33;16;NA;71;NA;44;1
197;FALSE;FALSE;mmas;2;3.02;4.6;0.67;6;NA;NA;NA;48;1
198;FALSE;FALSE;mmas;1;1.72;7.82;0.57;57;NA;NA;NA;37;0
199;FALSE;FALSE;acs;3;3.09;5.08;0.29;27;0.61;NA;NA;39;1
200;FALSE;FALSE;mmas;0;1.15;2.33;0.8;26;NA;NA;NA;NA;NA
201;TRUE;FALSE;acs;3;2.77;8.07;0.31;48;0.57;NA;NA;20;1
202;FALSE;FALSE;acs;2;3.26;7.62;0.84;49;0.78;NA;NA;41;1
203;FALSE;FALSE;ras;1;3.01;6.02;0.76;82;NA;41;NA;15;1
204;FALSE;FALSE;acs;3;3.01;9.86;0.39;27;0.76;NA;NA;27;1
205;FALSE;FALSE;eas;3;4.7;7.55;0.32;41;NA;NA;332;26;1
206;FALSE;FALSE;as;3;3.2;5.1;0.46;48;NA;NA;NA;24;1
207;FALSE;FALSE;acs;3;3.46;9.05;0.67;8;0.71;NA;NA;33;1
208;FALSE;FALSE;acs;3;2.64;8.67;0.96;75;0.96;NA;NA;16;1
209;FALSE;FALSE;mmas;2;1.76;9.15;0.05;17;NA;NA;NA;38;0
210;FALSE;FALSE;as;3;3.49;7.72;0.8;29;NA;NA;NA;26;1
211;FALSE;FALSE;acs;3;3.73;8.84;0.98;48;0.85;NA;NA;21;1
212;FALSE;FALSE;as;3;2.56;6.65;0.34;45;NA;NA;NA;42;0
213;FALSE;FALSE;as;1;0.33;4.36;0.53;7;NA;NA;NA;36;0
214;FALSE;FALSE;acs;3;4.21;8.35;0.34;48;0.76;NA;NA;19;1
215;FALSE;FALSE;mmas;3;0.79;3.08;0.69;47;NA;NA;NA;38;1
216;FALSE;FALSE;acs;2;3.42;6.34;0.71;48;0.53;NA;NA;16;0
217;FALSE;FALSE;mmas;3;4;5.23;0.29;80;NA;NA;NA;41;1
218;FALSE;FALSE;mmas;3;1.93;3.28;0.38;29;NA;NA;NA;40;0
219;FALSE;FALSE;eas;3;4.01;9.98;0.77;13;NA;NA;621;21;0
220;FALSE;FALSE;as;2;4.44;8.22;0.3;16;NA;NA;NA;17;1
221;FALSE;FALSE;acs;3;1.96;6.71;0.53;40;0.92;NA;NA;41;1
222;FALSE;FALSE;acs;3;2.61;9.1;0.6;27;0.81;NA;NA;22;0
223;FALSE;FALSE;acs;3;3.75;9.16;0.21;41;0.34;NA;NA;47;1
224;FALSE;FALSE;acs;1;1.88;8.27;0.72;12;0.93;NA;NA;33;1
225;FALSE;FALSE;mmas;3;3.51;7.48;0.51;59;NA;NA;NA;47;0
226;FALSE;FALSE;acs;0;2.83;8.29;0.85;11;0.38;NA;NA;NA;NA
227;FALSE;FALSE;eas;1;3.18;4.23;0.31;31;NA;NA;119;27;0
228;FALSE;FALSE;ras;2;1.23;4.29;0.56;30;NA;24;NA;47;0
229;FALSE;FALSE;acs;2;4.67;7.47;0.75;25;0.88;NA;NA;21;1
230;FALSE;FALSE;ras;2;3.61;8.22;0.74;40;NA;74;NA;26;1
231;FALSE;FALSE;acs;3;3.13;1.78;0.7;46;0.43;NA;NA;36;1
232;FALSE;FALSE;acs;1;3.31;8.72;0.83;63;0.65;NA;NA;14;1
233;FALSE;FALSE;acs;2;1.6;8.51;0.52;55;0.77;NA;NA;14;0
234;FALSE;FALSE;acs;3;4.58;6.4;0.74;44;1;NA;NA;15;1
235;FALSE;FALSE;eas;3;2.61;7.37;0.68;29;NA;NA;293;27;0
236;FALSE;FALSE;mmas;3;0.67;5.97;0.57;50;NA;NA;NA;37;0
237;FALSE;FALSE;ras;1;2.94;9.64;0.44;30;NA;59;NA;45;1
238;FALSE;FALSE;ras;3;3.6;6.53;0.06;57;NA;51;NA;31;0
239;FALSE;FALSE;as;0;0.71;6.37;0.59;38;NA;NA;NA;NA;NA
240;FALSE;FALSE;mmas;3;1.01;6.07;0.4;14;NA;NA;NA;42;1
241;FALSE;FALSE;acs;1;2.96;7.95;0.32;47;0.59;NA;NA;26;1
242;FALSE;FALSE;eas;3;2.51;5.82;0.22;29;NA;NA;418;40;0
243;FALSE;FALSE;acs;3;4.98;8.17;0.62;50;0.89;NA;NA;39;0
244;FALSE;FALSE;as;3;2.55;6.71;0.71;18;NA;NA;NA;43;0
245;FALSE;FALSE;acs;0;2.89;6.97;0.55;23;0.29;NA;NA;NA;NA
246;FALSE;FALSE;acs;3;3.34;8.34;0.9;74;0.56;NA;NA;34;0
247;FALSE;FALSE;eas;3;3.94;5.41;0.78;45;NA;NA;417;46;1
248;FALSE;FALSE;acs;3;2.31;8.49;0.36;54;0;NA;NA;35;0
249;FALSE;FALSE;acs;3;4.08;9.29;0.5;26;0.52;NA;NA;18;1
250;TRUE;FALSE;acs;3;2.7;8.94;0.61;42;0.1;NA;NA;23;1
251;FALSE;FALSE;mmas;3;1.64;4.87;0.06;46;NA;NA;NA;39;0
252;FALSE;FALSE;mmas;2;3.06;4.05;0.53;41;NA;NA;NA;29;1
253;FALSE;FALSE;ras;3;3.44;8.15;0.85;28;NA;59;NA;37;0
254;FALSE;FALSE;mmas;3;3.44;9.1;0.86;25;NA;NA;NA;42;1
255;FALSE;FALSE;acs;3;3.39;9.64;0.76;48;0.87;NA;NA;44;1
256;FALSE;FALSE;mmas;3;4.42;7.42;0.61;24;NA;NA;NA;24;1
257;FALSE;FALSE;acs;3;3.44;4.57;0.43;46;0.35;NA;NA;47;0
258;FALSE;FALSE;acs;3;1.6;7.44;0.7;14;0.68;NA;NA;20;0
259;FALSE;FALSE;acs;0;1.47;7.62;0.75;48;0.55;NA;NA;NA;NA
260;FALSE;FALSE;ras;3;3.73;8.95;0.71;36;NA;70;NA;25;1
261;FALSE;FALSE;as;2;2.59;3.22;0.69;28;NA;NA;NA;38;0
262;TRUE;FALSE;acs;3;3.32;4.29;0.21;53;0.49;NA;NA;25;1
263;FALSE;FALSE;acs;3;2.72;8.01;0.61;11;0.89;NA;NA;23;1
264;FALSE;FALSE;acs;2;3.4;9.51;0.5;74;0.11;NA;NA;17;1
265;FALSE;FALSE;acs;3;2.37;1.5;0.05;51;0.55;NA;NA;23;1
266;FALSE;FALSE;acs;3;3.12;8.46;0.26;41;0.6;NA;NA;20;1
267;FALSE;FALSE;eas;3;3.94;4.65;0.24;34;NA;NA;204;19;1
268;FALSE;FALSE;acs;3;2.69;7.33;0.76;28;0.06;NA;NA;19;1
269;FALSE;FALSE;acs;1;2.61;7.45;0.54;40;0.13;NA;NA;24;1
270;FALSE;FALSE;mmas;0;3.05;5.57;0.52;66;NA;NA;NA;NA;NA
271;FALSE;FALSE;acs;3;3.63;5.47;0.41;64;0.53;NA;NA;36;1
272;FALSE;FALSE;acs;3;4.91;9.01;0.21;43;0.17;NA;NA;19;1
273;TRUE;FALSE;acs;3;2.86;8.59;0.46;51;0.56;NA;NA;15;1
274;FALSE;FALSE;acs;3;2.77;6.23;0.73;50;0.15;NA;NA;37;1
275;FALSE;FALSE;acs;3;2.65;7.11;0.3;52;0.07;NA;NA;48;1
276;FALSE;FALSE;eas;3;1.52;7.48;0.57;39;NA;NA;663;12;1
277;FALSE;FALSE;acs;3;4.6;3.92;0.2;50;0.56;NA;NA;16;1
278;FALSE;FALSE;mmas;3;2.22;9.28;0.6;33;NA;NA;NA;30;1
279;FALSE;FALSE;acs;3;1.4;9.86;0.54;51;0.06;NA;NA;32;1
280;FALSE;FALSE;acs;3;2.81;6.46;0.45;63;0.42;NA;NA;17;0
281;FALSE;FALSE;acs;3;3.16;5.63;0.03;47;0.66;NA;NA;23;1
282;FALSE;FALSE;acs;3;2.83;9.99;0.28;57;0.49;NA;NA;27;1
283;FALSE;FALSE;acs;3;3.48;6.07;0.34;47;0.61;NA;NA;28;1
284;FALSE;FALSE;acs;3;3.05;6.59;0.38;47;0.39;NA;NA;35;1
285;FALSE;FALSE;acs;2;2.6;7.44;0.5;39;0.18;NA;NA;24;1
286;FALSE;FALSE;acs;3;1.01;8.94;0.64;56;0.46;NA;NA;16;1
287;FALSE;FALSE;acs;3;3.33;9.51;0.38;38;0.84;NA;NA;21;1
288;FALSE;FALSE;acs;3;1.35;9.19;0.58;39;0.1;NA;NA;29;1
289;FALSE;FALSE;acs;3;3.26;6.67;0.17;71;0.43;NA;NA;31;1
290;FALSE;FALSE;acs;3;4;4.76;0.35;36;0.42;NA;NA;30;1
291;FALSE;FALSE;as;3;4.04;3.11;0.12;42;NA;NA;NA;32;1
292;FALSE;FALSE;acs;3;0.98;7.32;0.68;40;0.13;NA;NA;23;1
293;FALSE;FALSE;acs;3;2.53;8.34;0.6;55;0.24;NA;NA;16;1
294;FALSE;FALSE;acs;2;2.15;9.94;0.54;45;0.2;NA;NA;18;1
295;FALSE;FALSE;acs;3;3.26;8;0.55;39;0.26;NA;NA;32;1
296;FALSE;FALSE;acs;1;2.69;7.33;0.81;64;0.05;NA;NA;28;1
297;FALSE;FALSE;eas;3;2.77;3.89;0.44;31;NA;NA;521;25;1
298;FALSE;FALSE;acs;3;3.3;9.91;0.3;70;0.89;NA;NA;27;1
299;FALSE;FALSE;acs;3;3.14;8.65;0.75;42;0.15;NA;NA;24;0
300;FALSE;FALSE;acs;3;3.21;3.32;0.09;67;0.54;NA;NA;23;1
301;FALSE;FALSE;acs;3;1.81;8.03;0.53;61;0.68;NA;NA;24;1
302;FALSE;FALSE;acs;3;2.64;6.97;0.67;38;0.12;NA;NA;18;1
303;FALSE;FALSE;as;2;3.97;7.6;0.18;53;NA;NA;NA;29;1
304;FALSE;FALSE;mmas;3;3.07;8.15;0.81;37;NA;NA;NA;26;1
305;FALSE;FALSE;acs;3;2.49;7.63;0.64;58;0.05;NA;NA;25;1
306;FALSE;FALSE;acs;3;2.1;7.45;0.65;36;0.17;NA;NA;21;0
307;FALSE;FALSE;acs;3;2.51;8.11;0.33;52;0.42;NA;NA;21;0
308;FALSE;FALSE;acs;3;3.36;8.11;0.24;63;0.55;NA;NA;23;1
309;FALSE;FALSE;acs;3;3.64;6.76;0.39;29;0.36;NA;NA;29;1
310;FALSE;FALSE;eas;3;2.95;9.96;0.7;36;NA;NA;452;23;1
311;FALSE;FALSE;acs;3;2.04;9.25;0.19;31;0.56;NA;NA;28;0
312;FALSE;FALSE;acs;3;3.14;8.44;0.77;49;0.04;NA;NA;29;1
