CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
110;FALSE;FALSE;mmas;0;1.4;1.5;0.49;37;NA;NA;NA;NA;NA
111;FALSE;FALSE;mmas;0;4.14;8.03;0.52;33;NA;NA;NA;NA;NA
112;TRUE;FALSE;acs;3;2.69;2.2;0.88;52;0.25;NA;NA;36;1
113;FALSE;FALSE;ras;0;2.1;1.76;0.66;32;NA;32;NA;NA;NA
114;FALSE;FALSE;acs;3;1.96;8.1;0.87;35;0.06;NA;NA;33;0
115;FALSE;FALSE;eas;3;1.88;5.32;0.59;15;NA;NA;493;48;1
116;FALSE;FALSE;acs;0;0.67;0.71;0.06;20;0.73;NA;NA;NA;NA
117;FALSE;FALSE;acs;3;4.34;9.39;0.64;31;0.5;NA;NA;37;1
118;FALSE;FALSE;as;0;3;8.15;0.08;28;NA;NA;NA;NA;NA
119;FALSE;FALSE;mmas;2;1.49;0.08;0.47;9;NA;NA;NA;39;1
120;FALSE;FALSE;as;1;0.02;7.92;0.68;24;NA;NA;NA;48;0
121;FALSE;FALSE;ras;2;2.88;6.97;0.89;58;NA;41;NA;45;1
122;FALSE;FALSE;acs;3;3.6;8.64;0.97;36;0.15;NA;NA;48;0
123;FALSE;FALSE;acs;0;1.94;7.85;0.89;46;0.05;NA;NA;NA;NA
124;FALSE;FALSE;mmas;1;1.74;9.77;0.83;70;NA;NA;NA;46;0
125;FALSE;FALSE;acs;1;1.32;6.92;0.3;51;0.29;NA;NA;45;0
126;FALSE;FALSE;eas;2;1.89;3.67;0.37;32;NA;NA;448;34;0
127;FALSE;FALSE;mmas;0;4.72;5.87;0.19;22;NA;NA;NA;NA;NA
128;FALSE;FALSE;mmas;1;4.3;7.51;0.22;29;NA;NA;NA;22;1
129;FALSE;FALSE;mmas;1;3.03;3.08;0.79;74;NA;NA;NA;37;1
130;FALSE;FALSE;acs;3;2.2;7.96;0.4;83;0.09;NA;NA;43;1
131;FALSE;FALSE;as;3;1.21;4.94;0.47;42;NA;NA;NA;41;1
132;FALSE;FALSE;acs;2;2.36;5.65;0.71;27;0.47;NA;NA;43;0
133;FALSE;FALSE;ras;0;3.57;7.04;0.11;35;NA;95;NA;NA;NA
134;FALSE;FALSE;as;0;3.41;4.63;0.59;73;NA;NA;NA;NA;NA
135;FALSE;FALSE;acs;2;1.95;1.66;0.17;23;0.12;NA;NA;46;0
136;FALSE;FALSE;acs;0;2.99;2.63;0.7;13;0.99;NA;NA;NA;NA
137;FALSE;FALSE;ras;2;1.78;7.82;0.74;41;NA;49;NA;33;1
138;FALSE;FALSE;ras;3;1.68;5.11;0.86;40;NA;29;NA;39;1
139;FALSE;FALSE;mmas;2;1.93;9.06;0.95;63;NA;NA;NA;43;0
140;FALSE;FALSE;mmas;1;2.67;8.72;0.81;41;NA;NA;NA;45;0
141;FALSE;FALSE;eas;0;0.33;0.41;0.54;30;NA;NA;81;NA;NA
142;FALSE;FALSE;ras;3;1.17;7.06;0.98;52;NA;81;NA;40;1
143;FALSE;FALSE;ras;3;3.45;5.46;0.44;65;NA;40;NA;43;1
144;FALSE;FALSE;ras;3;0.66;4.85;0.84;95;NA;12;NA;43;1
145;FALSE;FALSE;acs;1;1.04;3.55;0.56;16;0.96;NA;NA;17;0
146;FALSE;FALSE;ras;1;4.34;4.09;0.42;58;NA;78;NA;13;1
147;FALSE;FALSE;eas;3;4.66;4.95;0.37;23;NA;NA;729;30;0
148;FALSE;FALSE;acs;1;2.94;1.94;0.2;25;0.69;NA;NA;33;0
149;FALSE;FALSE;eas;0;2.83;1.78;0.57;74;NA;NA;34;NA;NA
150;FALSE;FALSE;mmas;1;0.98;1.12;0.4;32;NA;NA;NA;40;1
151;FALSE;FALSE;eas;0;0.08;6.71;0.18;88;NA;NA;635;NA;NA
152;FALSE;FALSE;acs;2;3.51;6.67;0.34;12;0.32;NA;NA;12;1
153;FALSE;FALSE;mmas;3;4.95;6.48;0.9;46;NA;NA;NA;24;0
154;FALSE;FALSE;ras;3;4.42;4.25;0.73;26;NA;39;NA;47;1
155;FALSE;FALSE;acs;1;2.02;2.42;0.66;100;0.33;NA;NA;20;0
156;FALSE;FALSE;acs;1;2.09;5.57;0.36;83;0.33;NA;NA;5;1
157;FALSE;FALSE;as;0;1.73;5.65;0.43;45;NA;NA;NA;NA;NA
158;FALSE;FALSE;acs;1;2.92;1.83;0.6;66;0.57;NA;NA;24;1
159;FALSE;FALSE;acs;2;4.52;6.55;0.59;83;0.87;NA;NA;41;1
160;FALSE;FALSE;as;1;1.22;2.01;0.56;38;NA;NA;NA;35;1
161;FALSE;FALSE;acs;0;1.5;7.48;0.2;31;0.32;NA;NA;NA;NA
162;TRUE;FALSE;acs;3;3.32;6.41;0.4;50;0.15;NA;NA;27;0
163;FALSE;FALSE;acs;2;0.46;4.98;0.17;43;0.31;NA;NA;26;0
164;FALSE;FALSE;eas;0;2.82;9.52;0.69;54;NA;NA;126;NA;NA
165;FALSE;FALSE;acs;2;3.35;3.1;0.7;88;0.52;NA;NA;20;1
166;FALSE;FALSE;acs;2;0.75;7.43;0.65;36;0.13;NA;NA;19;1
167;FALSE;FALSE;acs;3;2.79;8.12;0.63;22;0.27;NA;NA;39;0
168;FALSE;FALSE;mmas;2;0.45;4.83;0.18;8;NA;NA;NA;9;0
169;FALSE;FALSE;acs;0;3.51;8.58;0.58;100;0.57;NA;NA;NA;NA
170;FALSE;FALSE;as;0;0.1;3.05;0.8;8;NA;NA;NA;NA;NA
171;FALSE;FALSE;mmas;2;0.26;6.44;0.79;28;NA;NA;NA;38;1
172;FALSE;FALSE;ras;0;0.64;9.5;0.37;76;NA;90;NA;NA;NA
173;FALSE;FALSE;acs;0;2.48;8.59;0.64;40;0.35;NA;NA;NA;NA
174;FALSE;FALSE;as;2;1.97;7.17;0.16;36;NA;NA;NA;47;0
175;FALSE;FALSE;eas;2;1.53;4.76;0.43;15;NA;NA;610;41;1
176;FALSE;FALSE;acs;3;2.71;6.19;0.45;79;0.29;NA;NA;17;0
177;FALSE;FALSE;acs;1;0.63;6.06;0.56;24;0.42;NA;NA;33;1
178;FALSE;FALSE;eas;3;2.65;2.07;0.7;20;NA;NA;527;46;1
179;FALSE;FALSE;acs;3;3.91;0.67;0.61;64;0.55;NA;NA;50;0
180;FALSE;FALSE;acs;3;2.3;8.33;0.42;40;0.46;NA;NA;12;0
181;FALSE;FALSE;acs;3;1.92;4.89;0.72;57;0.13;NA;NA;40;1
182;FALSE;FALSE;acs;3;2.89;5.31;0.66;17;0.9;NA;NA;21;1
183;FALSE;FALSE;eas;3;1.71;0.5;0.62;21;NA;NA;243;28;1
184;FALSE;FALSE;acs;3;2.45;3.04;0.92;64;0.21;NA;NA;28;0
185;FALSE;FALSE;ras;1;2.61;6.38;0.71;47;NA;97;NA;36;0
186;TRUE;FALSE;acs;3;3.04;4.02;0.93;62;0.43;NA;NA;23;1
187;FALSE;FALSE;acs;3;2.6;6.13;0.47;26;0.67;NA;NA;48;1
188;FALSE;FALSE;acs;3;1.12;1.44;0.94;53;0.63;NA;NA;43;1
189;FALSE;FALSE;ras;3;3.83;2.71;0.83;68;NA;85;NA;19;1
190;FALSE;FALSE;acs;1;2.71;5.03;0.15;63;0.26;NA;NA;33;0
191;FALSE;FALSE;acs;2;3.77;6.26;0.59;47;0.1;NA;NA;29;1
192;FALSE;FALSE;acs;2;1.57;8.98;0.42;14;0.13;NA;NA;29;0
193;FALSE;FALSE;acs;3;3.46;8.33;0.63;46;0.58;NA;NA;25;1
194;FALSE;FALSE;acs;3;2.81;8.99;0.86;13;0.31;NA;NA;46;1
195;FALSE;FALSE;acs;3;2.85;7.43;0.34;48;0.28;NA;NA;26;0
196;FALSE;FALSE;eas;2;3.58;3.39;0.32;87;NA;NA;685;34;0
197;FALSE;FALSE;mmas;2;2.41;8.71;0.69;86;NA;NA;NA;18;1
198;FALSE;FALSE;as;3;3.31;6.78;0.95;71;NA;NA;NA;22;1
199;FALSE;FALSE;ras;1;0.98;3.08;0.63;43;NA;90;NA;44;1
200;FALSE;FALSE;as;1;2.42;9.37;0.74;56;NA;NA;NA;24;1
201;FALSE;FALSE;ras;3;4.13;6.57;0.67;22;NA;51;NA;25;1
202;FALSE;FALSE;acs;0;4.21;7.87;0.9;57;0.67;NA;NA;NA;NA
203;FALSE;FALSE;acs;3;3.86;4.42;0.9;29;0.23;NA;NA;34;0
204;FALSE;FALSE;eas;2;2.34;2.41;0.66;36;NA;NA;290;39;1
205;FALSE;FALSE;acs;3;4.23;9.61;0.82;28;0.27;NA;NA;22;1
206;TRUE;FALSE;acs;3;1.5;5.72;0.29;29;0.86;NA;NA;23;1
207;FALSE;FALSE;eas;2;0.95;5.82;0.51;40;NA;NA;530;42;1
208;FALSE;FALSE;acs;3;2.11;6.94;0.6;20;0.17;NA;NA;43;1
209;FALSE;FALSE;as;3;1.16;4;0.56;38;NA;NA;NA;40;1
210;FALSE;FALSE;acs;0;2.57;9.58;0.79;32;0.18;NA;NA;NA;NA
211;FALSE;FALSE;mmas;2;2.3;9.09;0.78;50;NA;NA;NA;37;0
212;FALSE;FALSE;acs;3;2.41;7.59;0.65;68;0.48;NA;NA;6;0
213;FALSE;FALSE;eas;1;2.26;9.04;0.21;30;NA;NA;171;25;1
214;FALSE;FALSE;mmas;3;1.11;8.4;0.17;70;NA;NA;NA;18;0
215;FALSE;FALSE;acs;0;4.23;7.99;0.55;50;0.25;NA;NA;NA;NA
216;FALSE;FALSE;acs;0;1.37;6.84;0.51;79;0.27;NA;NA;NA;NA
217;FALSE;FALSE;as;3;3.8;6.78;0.38;75;NA;NA;NA;21;1
218;FALSE;FALSE;acs;3;2.78;5.17;0.35;49;0.68;NA;NA;25;0
219;FALSE;FALSE;eas;2;1.83;5.49;0.46;52;NA;NA;337;24;0
220;FALSE;FALSE;ras;1;2.04;6.52;0.45;66;NA;45;NA;29;0
221;FALSE;FALSE;as;3;2.75;7.85;0.58;49;NA;NA;NA;8;0
222;FALSE;FALSE;acs;3;2.92;9.67;0.66;58;0.74;NA;NA;7;0
223;TRUE;FALSE;acs;3;2.22;6.81;0.48;56;0.95;NA;NA;5;0
224;FALSE;FALSE;acs;1;3.76;4.51;0.6;61;0.5;NA;NA;47;1
225;FALSE;FALSE;eas;3;1.96;2.72;0.08;47;NA;NA;433;6;0
226;FALSE;FALSE;mmas;2;2.61;9.31;0.75;17;NA;NA;NA;41;1
227;FALSE;FALSE;acs;3;2.91;2.98;0.34;78;0.78;NA;NA;26;1
228;FALSE;FALSE;acs;0;4.63;5.49;0.29;53;0.3;NA;NA;NA;NA
229;FALSE;FALSE;mmas;3;3.94;4.45;0.45;12;NA;NA;NA;29;1
230;FALSE;FALSE;acs;3;2.53;6.51;0.2;93;0.85;NA;NA;5;1
231;FALSE;FALSE;acs;3;2.7;7.24;0.61;32;0.16;NA;NA;46;1
232;TRUE;FALSE;acs;3;3.31;9.1;0.87;60;0.78;NA;NA;9;1
233;FALSE;FALSE;acs;3;2.13;7.1;0.65;27;0.09;NA;NA;45;1
234;FALSE;FALSE;acs;3;4.67;7.91;0.83;52;0.46;NA;NA;13;1
235;FALSE;FALSE;acs;0;3.98;8.22;0.74;12;0.61;NA;NA;NA;NA
236;FALSE;FALSE;as;3;3.7;5.81;0.53;58;NA;NA;NA;11;0
237;FALSE;FALSE;acs;3;3.05;3.18;0.5;23;0.8;NA;NA;43;1
238;FALSE;FALSE;ras;3;4.09;7.17;0.57;47;NA;8;NA;21;0
239;FALSE;FALSE;acs;3;3.07;7.46;0.7;35;0.7;NA;NA;10;1
240;FALSE;FALSE;acs;3;2.85;6.71;0.72;39;0.79;NA;NA;12;0
241;FALSE;FALSE;acs;3;1.58;9.96;0.84;74;0.38;NA;NA;27;0
242;FALSE;FALSE;acs;3;2.55;7.08;0.68;41;0.4;NA;NA;38;1
243;FALSE;FALSE;acs;3;3.57;7.42;0.5;13;0.54;NA;NA;39;1
244;FALSE;FALSE;as;3;2.37;9.33;0.58;82;NA;NA;NA;10;0
245;FALSE;FALSE;eas;0;1.5;6.68;0.64;90;NA;NA;37;NA;NA
246;FALSE;FALSE;as;3;1.59;3.53;0.38;37;NA;NA;NA;46;1
247;FALSE;FALSE;mmas;2;1.98;4.8;0.45;55;NA;NA;NA;47;0
248;FALSE;FALSE;mmas;3;4.63;9;0.73;28;NA;NA;NA;42;1
249;FALSE;FALSE;ras;3;3.48;4.78;0.37;44;NA;44;NA;29;0
250;FALSE;FALSE;acs;3;3.08;8.75;0.78;39;0.18;NA;NA;36;1
251;FALSE;FALSE;ras;0;0.46;1.7;0.71;54;NA;75;NA;NA;NA
252;FALSE;FALSE;acs;3;1.93;9.7;0.35;57;0.74;NA;NA;6;0
253;FALSE;FALSE;as;3;2.33;0.16;0.57;33;NA;NA;NA;50;1
254;FALSE;FALSE;ras;3;2.95;2.89;0.41;13;NA;84;NA;6;0
255;FALSE;FALSE;acs;3;3.21;7.33;0.97;24;0.67;NA;NA;18;0
256;FALSE;FALSE;acs;3;1.95;4.82;0.35;59;0.65;NA;NA;18;1
257;FALSE;FALSE;acs;3;2.62;7.57;0.44;21;0.81;NA;NA;11;1
258;FALSE;FALSE;acs;3;3.05;3.65;0.52;45;0.23;NA;NA;41;1
259;FALSE;FALSE;ras;1;2.94;5.79;0.82;87;NA;99;NA;37;1
260;FALSE;FALSE;acs;3;1.2;3.74;0.81;38;0.23;NA;NA;35;0
261;FALSE;FALSE;acs;3;2.35;5.59;0.34;81;0.93;NA;NA;21;1
262;FALSE;FALSE;acs;3;3.78;4.49;0.85;53;0.51;NA;NA;15;1
263;FALSE;FALSE;acs;3;1.7;7.76;0.17;56;0.54;NA;NA;30;1
264;FALSE;FALSE;mmas;3;3.58;7.54;0.57;60;NA;NA;NA;12;1
265;TRUE;FALSE;acs;3;3.02;6.2;0.92;63;0.57;NA;NA;7;1
266;FALSE;FALSE;acs;3;1.67;7.31;0.16;44;0.8;NA;NA;17;1
267;FALSE;FALSE;acs;3;2.17;8.51;0.66;65;0.77;NA;NA;13;0
268;TRUE;FALSE;acs;3;3.55;8.11;0.92;72;0.82;NA;NA;8;1
269;FALSE;FALSE;acs;2;1.92;4.36;0.67;66;0.83;NA;NA;6;0
270;FALSE;FALSE;acs;3;1.19;1.85;0.68;71;0.5;NA;NA;33;1
271;FALSE;FALSE;acs;2;2.23;4.67;0.28;25;0.88;NA;NA;16;1
272;FALSE;FALSE;acs;0;3.25;9.17;0.5;25;0.94;NA;NA;NA;NA
273;FALSE;FALSE;acs;0;2.69;2.58;0.75;42;0.63;NA;NA;NA;NA
274;FALSE;FALSE;acs;2;3.16;6.81;0.6;68;0.87;NA;NA;6;0
275;FALSE;FALSE;acs;3;2.62;3.49;0.71;40;0.32;NA;NA;30;0
276;FALSE;FALSE;acs;3;4.39;3.07;0.99;87;0.35;NA;NA;21;1
277;FALSE;FALSE;acs;3;3.53;9.48;0.98;40;0.65;NA;NA;15;0
278;FALSE;FALSE;acs;3;3.71;9.87;0.89;94;0.57;NA;NA;5;1
279;FALSE;FALSE;acs;3;2.59;2.36;0.9;63;0.48;NA;NA;25;1
280;FALSE;FALSE;ras;3;3.18;6.44;0.69;70;NA;94;NA;5;1
281;FALSE;FALSE;acs;1;1.3;7.91;0.38;53;0.96;NA;NA;7;0
282;FALSE;FALSE;acs;3;0.72;5.34;0.47;24;0.89;NA;NA;13;1
283;FALSE;FALSE;acs;3;2.75;2.8;0.66;68;0.33;NA;NA;35;1
284;FALSE;FALSE;acs;3;2.22;6.73;0.91;58;0.33;NA;NA;6;1
285;FALSE;FALSE;acs;3;1.68;6.19;0.34;22;0.8;NA;NA;9;1
286;FALSE;FALSE;eas;2;3.11;9.66;0.76;70;NA;NA;172;14;1
287;FALSE;FALSE;acs;3;3.47;7.9;0.92;46;0.63;NA;NA;9;1
288;FALSE;FALSE;as;3;3.58;3.97;0.89;58;NA;NA;NA;17;1
289;FALSE;FALSE;acs;3;4.55;3.46;0.84;54;0.2;NA;NA;25;1
290;FALSE;FALSE;acs;1;2.39;6.51;0.2;11;0.94;NA;NA;15;1
291;TRUE;FALSE;acs;3;3.59;6.58;0.92;62;0.37;NA;NA;14;1
292;FALSE;FALSE;acs;3;3.24;4.35;0.47;51;0.98;NA;NA;13;1
293;FALSE;FALSE;acs;3;3.8;7.64;0.91;59;0.48;NA;NA;7;0
294;FALSE;FALSE;acs;3;1.27;9.15;0.63;88;0.69;NA;NA;14;0
295;FALSE;FALSE;acs;3;4.74;6.28;0.92;51;0.55;NA;NA;21;1
296;FALSE;FALSE;acs;3;2.72;3.17;0.65;37;0.38;NA;NA;22;1
297;FALSE;FALSE;acs;3;2.56;4.64;0.97;71;0.36;NA;NA;23;1
298;FALSE;FALSE;acs;3;2.55;4.05;0.45;35;0.87;NA;NA;23;1
299;FALSE;FALSE;acs;3;1.17;6.24;0.36;46;0.79;NA;NA;18;1
300;FALSE;FALSE;acs;3;1.84;7.53;0.31;39;0.93;NA;NA;25;1
301;FALSE;FALSE;acs;3;2.68;6.45;0.48;70;0.75;NA;NA;7;1
302;FALSE;FALSE;acs;3;2.2;5.02;0.22;30;0.94;NA;NA;26;1
303;FALSE;FALSE;acs;3;3.65;9.43;0.89;52;0.95;NA;NA;11;1
304;FALSE;FALSE;acs;3;3.08;8.7;0.61;27;0.82;NA;NA;12;0
305;FALSE;FALSE;acs;2;2.68;4.05;0.32;83;0.58;NA;NA;18;0
306;FALSE;FALSE;acs;3;3.7;2.31;0.94;75;0.48;NA;NA;23;1
307;FALSE;FALSE;acs;3;3.88;6.51;0.83;69;0.41;NA;NA;23;1
308;FALSE;FALSE;acs;3;3.69;4.03;0.96;70;0.23;NA;NA;8;0
309;FALSE;FALSE;eas;3;3.11;3.18;0.94;80;NA;NA;626;27;1
310;FALSE;FALSE;acs;3;3.09;4.38;0.75;60;0.44;NA;NA;26;1
311;FALSE;FALSE;acs;3;1.99;9.2;0.84;50;0.52;NA;NA;20;1
